chr,chromStart,chromEnd,name,score,pValue,peak,annotStart,annotEnd,gene,product
U00096.3,2497433,2497637,NA_peak_608,15,2.4769,200,2497057,2498295,gene=alaC,product=glutamate--pyruvate aminotransferase AlaC
U00096.3,2503206,2503447,NA_peak_609,15,2.52512,182,2501990,2504485,gene=fryA,product=putative PTS multiphosphoryl transfer protein FryA
U00096.3,2503956,2504286,NA_peak_610,54,7.15309,233,2501990,2504485,gene=fryA,product=putative PTS multiphosphoryl transfer protein FryA
U00096.3,2506979,2507199,NA_peak_611,23,3.47907,153,2506647,2507894,gene=fryC,product=putative PTS enzyme IIC component FryC
U00096.3,2509912,2510089,NA_peak_612,44,6.07129,61,2509630,2510886,gene=yfeO,product=putative transport protein YfeO
U00096.3,2511821,2511997,NA_peak_613,39,5.43126,37,2511468,2512706,gene=mntH,product=Mn(2(+))/Fe(2(+)): H(+) symporter MntH
U00096.3,2519510,2519678,NA_peak_614,23,3.49979,36,2519257,2520672,gene=gltX,product=glutamate--tRNA ligase
U00096.3,2526110,2526280,NA_peak_615,38,5.32608,138,2525930,2526856,gene=yfeR,product=putative DNA-binding transcriptional regulator YfeR
U00096.3,2526451,2526691,NA_peak_616,20,3.17218,182,2525930,2526856,gene=yfeR,product=putative DNA-binding transcriptional regulator YfeR
U00096.3,2527190,2527364,NA_peak_617,46,6.25609,71,2526946,2527944,gene=yfeH,product=putative solute:Na(+) symporter
U00096.3,2528211,2528598,NA_peak_618,53,7.10222,127,2528161,2530176,gene=ligA,product=DNA ligase
U00096.3,2528881,2529375,NA_peak_619,44,5.99098,283,2528161,2530176,gene=ligA,product=DNA ligase
U00096.3,2530684,2531099,NA_peak_620,130,15.5231,186,2530247,2531233,gene=zipA,product=cell division protein ZipA
U00096.3,2532464,2532759,NA_peak_621,100,12.3633,154,2532409,2533380,gene=cysK,product=cysteine synthase A
U00096.3,2537000,2537163,NA_peak_622,35,4.93873,94,2536386,2537237,gene=pdxK,product=pyridoxine/pyridoxal/pyridoxamine kinase
U00096.3,2539191,2539371,NA_peak_623,79,10.0807,102,2538672,2539583,gene=cysM,product=cysteine synthase B
U00096.3,2539722,2540003,NA_peak_624,68,8.83546,135,2539717,2540814,gene=cysA,product=sulfate/thiosulfate ABC transporter ATP binding subunit
U00096.3,2540075,2540685,NA_peak_625,140,16.5361,368,2539717,2540814,gene=cysA,product=sulfate/thiosulfate ABC transporter ATP binding subunit
U00096.3,2540969,2541321,NA_peak_626,140,16.6215,137,2540804,2541679,gene=cysW,product=sulfate/thiosulfate ABC transporter inner membrane subunit CysW
U00096.3,2541446,2541665,NA_peak_627,44,6.07708,137,2540804,2541679,gene=cysW,product=sulfate/thiosulfate ABC transporter inner membrane subunit CysW
U00096.3,2542198,2542553,NA_peak_628,51,6.87737,78,2541679,2542512,gene=cysU,product=sulfate/thiosulfate ABC transporter inner membrane subunit CysU
U00096.3,2542198,2542553,NA_peak_628,51,6.87737,78,2542512,2543528,gene=cysP,product=thiosulfate/sulfate ABC transporter periplasmic binding protein CysP
U00096.3,2542911,2543195,NA_peak_629,41,5.65028,96,2542512,2543528,gene=cysP,product=thiosulfate/sulfate ABC transporter periplasmic binding protein CysP
U00096.3,2549716,2549959,NA_peak_630,56,7.41386,35,2549646,2550545,gene=yfeX,product=porphyrinogen peroxidase
U00096.3,2550074,2550225,NA_peak_631,47,6.36605,47,2549646,2550545,gene=yfeX,product=porphyrinogen peroxidase
U00096.3,2555388,2555682,NA_peak_632,45,6.11065,200,2555228,2555728,gene=eutK,product=putative structural protein%2C ethanolamine utilization microcompartment
U00096.3,2556097,2556341,NA_peak_633,56,7.46887,109,2555741,2556400,gene=eutL,product=putative structural protein%2C ethanolamine utilization microcompartment
U00096.3,2556956,2557183,NA_peak_634,102,12.5618,94,2556410,2557297,gene=eutC,product=ethanolamine ammonia-lyase subunit beta
U00096.3,2565749,2566199,NA_peak_635,94,11.6455,259,2565481,2566884,gene=eutA,product=ethanolamine ammonia-lyase reactivase EutA
U00096.3,2566929,2567164,NA_peak_636,37,5.21841,122,2566881,2568107,gene=eutH,product=putative ethanolamine permease EutH
U00096.3,2568724,2569401,NA_peak_637,63,8.27644,114,2568324,2569511,gene=eutG,product=putative alcohol dehydrogenase EutG
U00096.3,2570400,2570888,NA_peak_638,69,8.96075,288,2570348,2571751,gene=eutE,product=acetaldehyde dehydrogenase (acetylating) EutE
U00096.3,2572568,2573186,NA_peak_639,73,9.36635,387,2572489,2573505,gene=eutD,product=phosphate acetyltransferase EutD
U00096.3,2573706,2573966,NA_peak_640,34,4.86673,63,2573502,2574305,gene=eutT,product=putative ethanolamine utilization cobalamin adenosyltransferase
U00096.3,2577058,2577238,NA_peak_641,40,5.53927,138,2576098,2578377,gene=maeB,product=malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))
U00096.3,2580805,2581202,NA_peak_642,57,7.5293,179,2579636,2581639,gene=tktB,product=transketolase 2
U00096.3,2583750,2584161,NA_peak_643,25,3.77966,81,2583546,2585525,gene=aegA,product=putative oxidoreductase AegA
U00096.3,2584917,2585205,NA_peak_644,85,10.7113,136,2583546,2585525,gene=aegA,product=putative oxidoreductase AegA
U00096.3,2590138,2590362,NA_peak_645,31,4.46629,104,2587595,2590708,gene=acrD,product=multidrug efflux pump RND permease AcrD
U00096.3,2591763,2591942,NA_peak_646,50,6.73018,52,2591607,2592734,gene=dapE,product=succinyl-diaminopimelate desuccinylase
U00096.3,2593258,2593585,NA_peak_647,13,2.23746,185,2593072,2593770,gene=ypfH,product=esterase YpfH
U00096.3,2593947,2594334,NA_peak_648,39,5.47261,272,2593844,2595859,gene=tmcA,product=tRNA(Met) cytidine acetyltransferase
U00096.3,2595011,2595365,NA_peak_649,19,3.04695,234,2593844,2595859,gene=tmcA,product=tRNA(Met) cytidine acetyltransferase
U00096.3,2595988,2596149,NA_peak_650,23,3.51941,134,2595874,2596737,gene=ypfJ,product=uncharacterized protein YpfJ
U00096.3,2598010,2598277,NA_peak_651,109,13.2741,157,2597831,2598865,gene=bamC,product=outer membrane protein assembly factor BamC
U00096.3,2598525,2598701,NA_peak_652,73,9.31559,99,2597831,2598865,gene=bamC,product=outer membrane protein assembly factor BamC
U00096.3,2601314,2601686,NA_peak_653,63,8.21577,78,2601201,2601818,gene=hyfA,product=hydrogenase 4 component A
U00096.3,2602365,2602905,NA_peak_654,60,7.88341,429,2601818,2603836,gene=hyfB,product=hydrogenase 4 component B
U00096.3,2603401,2603550,NA_peak_655,39,5.45401,114,2601818,2603836,gene=hyfB,product=hydrogenase 4 component B
U00096.3,2605700,2605947,NA_peak_656,53,7.04008,205,2604811,2606250,gene=hyfD,product=hydrogenase 4 component D
U00096.3,2607966,2608501,NA_peak_657,293,32.1296,331,2606917,2608497,gene=hyfF,product=hydrogenase 4 component F
U00096.3,2607966,2608501,NA_peak_657,293,32.1296,331,2608487,2610154,gene=hyfG,product=hydrogenase 4 catalytic subunit HyfG
U00096.3,2608810,2609042,NA_peak_658,30,4.34502,23,2608487,2610154,gene=hyfG,product=hydrogenase 4 catalytic subunit HyfG
U00096.3,2609853,2610009,NA_peak_659,50,6.76071,101,2608487,2610154,gene=hyfG,product=hydrogenase 4 catalytic subunit HyfG
U00096.3,2616488,2616647,NA_peak_660,53,7.10081,53,2616094,2617557,gene=bepA,product=beta-barrel assembly-enhancing protease
U00096.3,2617000,2617513,NA_peak_661,594,62.3472,259,2616094,2617557,gene=bepA,product=beta-barrel assembly-enhancing protease
U00096.3,2625990,2626159,NA_peak_662,74,9.47406,99,2625115,2626656,gene=ppx,product=exopolyphosphatase
U00096.3,2631115,2631480,NA_peak_663,31,4.45413,282,2630958,2632535,gene=guaA,product=GMP synthetase
U00096.3,2634748,2635390,NA_peak_664,88,11.0375,103,2634232,2635602,gene=xseA,product=exodeoxyribonuclease VII subunit XseA
U00096.3,2636135,2636348,NA_peak_665,163,18.9248,121,2635884,2637356,gene=der,product=50S ribosomal subunit stability factor
U00096.3,2637872,2638193,NA_peak_666,90,11.2156,123,2637474,2638652,gene=bamB,product=outer membrane protein assembly factor BamB
U00096.3,2640079,2640251,NA_peak_667,19,3.03933,156,2639301,2640575,gene=hisS,product=histidine--tRNA ligase
U00096.3,2641547,2641696,NA_peak_668,54,7.14271,72,2640686,2641804,gene=ispG,product=(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)
U00096.3,2642090,2642364,NA_peak_669,111,13.5326,80,2641831,2642844,gene=rodZ,product=cytoskeleton protein RodZ
U00096.3,2645671,2645856,NA_peak_670,22,3.38726,117,2645013,2647325,gene=pbpC,product=peptidoglycan glycosyltransferase PbpC
U00096.3,2646627,2646899,NA_peak_671,31,4.47211,239,2645013,2647325,gene=pbpC,product=peptidoglycan glycosyltransferase PbpC
U00096.3,2647210,2647636,NA_peak_672,65,8.43433,190,2645013,2647325,gene=pbpC,product=peptidoglycan glycosyltransferase PbpC
U00096.3,2647210,2647636,NA_peak_672,65,8.43433,190,2647326,2652287,gene=yfhM,product=alpha2-macroglobulin
U00096.3,2648193,2648354,NA_peak_673,44,6.03234,26,2647326,2652287,gene=yfhM,product=alpha2-macroglobulin
U00096.3,2649223,2649464,NA_peak_674,98,12.109,121,2647326,2652287,gene=yfhM,product=alpha2-macroglobulin
U00096.3,2650326,2650505,NA_peak_675,98,12.1406,72,2647326,2652287,gene=yfhM,product=alpha2-macroglobulin
U00096.3,2655157,2655393,NA_peak_676,55,7.33536,137,2655075,2656358,gene=pepB,product=aminopeptidase B
U00096.3,2655873,2656048,NA_peak_677,40,5.51851,122,2655075,2656358,gene=pepB,product=aminopeptidase B
U00096.3,2657384,2657619,NA_peak_678,57,7.57946,102,2657085,2658935,gene=hscA,product=iron-sulfur cluster biosynthesis chaperone HscA
U00096.3,2660522,2660843,NA_peak_679,32,4.65048,287,2660317,2661531,gene=iscS,product=cysteine desulfurase IscS
U00096.3,2662940,2663158,NA_peak_680,22,3.34465,135,2662583,2663323,gene=trmJ,product=tRNA Cm32/Um32 methyltransferase
U00096.3,2663779,2664029,NA_peak_681,133,15.8273,129,2663442,2664245,gene=suhB,product=Nus factor SuhB
U00096.3,2666817,2666995,NA_peak_682,22,3.44723,67,2666707,2667846,gene=hcaT,product=putative 3-phenylpropionate transporter
U00096.3,2667269,2667433,NA_peak_683,39,5.37375,80,2666707,2667846,gene=hcaT,product=putative 3-phenylpropionate transporter
U00096.3,2676253,2676406,NA_peak_684,32,4.54028,90,2675827,2676825,gene=yphD,product=putative ABC transporter membrane subunit YphD
U00096.3,2677067,2677256,NA_peak_685,53,7.0744,116,2676850,2678361,gene=yphE,product=putative ABC transporter ATP-binding protein YphE
U00096.3,2678146,2678344,NA_peak_686,21,3.26887,21,2676850,2678361,gene=yphE,product=putative ABC transporter ATP-binding protein YphE
U00096.3,2680610,2681135,NA_peak_687,76,9.7226,153,2679464,2682745,gene=yphG,product=DUF5107 domain-containing protein YphG
U00096.3,2681258,2681543,NA_peak_688,48,6.5362,59,2679464,2682745,gene=yphG,product=DUF5107 domain-containing protein YphG
U00096.3,2682107,2682352,NA_peak_689,36,5.04998,180,2679464,2682745,gene=yphG,product=DUF5107 domain-containing protein YphG
U00096.3,2687652,2687849,NA_peak_690,39,5.37388,132,2687469,2688803,gene=glrR,product=DNA-binding transcriptional activator GlrR
U00096.3,2690640,2690993,NA_peak_691,85,10.679,270,2689671,2691098,gene=glrK,product=histidine kinase GlrK
U00096.3,2692715,2693288,NA_peak_692,131,15.6436,202,2691656,2695543,gene=purL,product=phosphoribosylformylglycinamide synthetase
U00096.3,2693372,2693725,NA_peak_693,82,10.37,176,2691656,2695543,gene=purL,product=phosphoribosylformylglycinamide synthetase
U00096.3,2695104,2695261,NA_peak_694,25,3.71117,52,2691656,2695543,gene=purL,product=phosphoribosylformylglycinamide synthetase
U00096.3,2696663,2696881,NA_peak_695,68,8.81892,181,2695801,2697357,gene=mltF,product=membrane-bound lytic murein transglycosylase F
U00096.3,2697531,2697765,NA_peak_696,49,6.61101,127,2697354,2697857,gene=tadA,product=tRNA adenosine(34) deaminase
U00096.3,2701081,2701605,NA_peak_697,31,4.53274,186,2700998,2701729,gene=pdxJ,product=pyridoxine 5'-phosphate synthase
U00096.3,2706539,2706750,NA_peak_698,92,11.4225,135,2705325,2707124,gene=lepA,product=30S ribosomal subunit biogenesis factor LepA
U00096.3,2707663,2707927,NA_peak_699,32,4.55174,205,2707322,2707801,gene=rseC,product=protein RseC
U00096.3,2707663,2707927,NA_peak_699,32,4.55174,205,2707798,2708754,gene=rseB,product=anti-sigma factor stabilizing protein RseB
U00096.3,2712966,2713182,NA_peak_700,57,7.49572,131,2712896,2714230,gene=srmB,product=ATP-dependent RNA helicase SrmB
U00096.3,2713752,2713991,NA_peak_701,61,7.98382,51,2712896,2714230,gene=srmB,product=ATP-dependent RNA helicase SrmB
U00096.3,2717847,2718035,NA_peak_702,33,4.75845,109,2717491,2718528,gene=yfiF,product=putative methyltransferase YfiF
U00096.3,2722888,2723084,NA_peak_703,81,10.2822,100,2722727,2724082,gene=pssA,product=phosphatidylserine synthase
U00096.3,2726431,2726842,NA_peak_704,87,10.9127,335,2725925,2725987,gene=yfiS,product=protein YfiS
U00096.3,2727738,2728221,NA_peak_705,64,8.29718,297,2725925,2725987,gene=yfiS,product=protein YfiS
U00096.3,2729801,2730048,NA_peak_706,42,5.73279,131,2731600,2734173,gene=clpB,product=chaperone protein ClpB
U00096.3,2729801,2730048,NA_peak_706,42,5.73279,131,2731600,2733729,gene=clpB,product=ClpB80
U00096.3,2734640,2734796,NA_peak_707,69,8.86405,88,2734303,2735034,gene=yfiH,product=purine nucleoside phosphorylase YfiH
U00096.3,2746901,2747172,NA_peak_708,58,7.62807,102,2746434,2747795,gene=ffh,product=signal recognition particle protein component
U00096.3,2789263,2789497,NA_peak_709,27,3.96333,99,2788985,2789962,gene=glaH,product=glutarate dioxygenase GlaH
U00096.3,2790044,2790411,NA_peak_710,45,6.18939,232,2789982,2791250,gene=lhgD,product=L-2-hydroxyglutarate dehydrogenase
U00096.3,2790684,2790851,NA_peak_711,31,4.48999,34,2789982,2791250,gene=lhgD,product=L-2-hydroxyglutarate dehydrogenase
U00096.3,2792032,2792304,NA_peak_712,27,3.96473,68,2791273,2792721,gene=gabD,product=succinate-semialdehyde dehydrogenase (NADP(+)) GabD
U00096.3,2793022,2793174,NA_peak_713,26,3.90867,140,2792735,2794015,gene=gabT,product=4-aminobutyrate aminotransferase GabT
U00096.3,2793321,2793637,NA_peak_714,92,11.4804,151,2792735,2794015,gene=gabT,product=4-aminobutyrate aminotransferase GabT
U00096.3,2795838,2796128,NA_peak_715,65,8.4216,185,2795674,2796336,gene=glaR,product=DNA-binding transcriptional repressor GlaR
U00096.3,2800238,2800388,NA_peak_716,57,7.52515,103,2800146,2800475,gene=ygaM,product=DUF883 domain-containing protein YgaM
U00096.3,2800874,2801187,NA_peak_717,41,5.67154,105,2800723,2800968,gene=nrdH,product=glutaredoxin-like protein NrdH
U00096.3,2800874,2801187,NA_peak_717,41,5.67154,105,2800965,2801375,gene=nrdI,product=dimanganese-tyrosyl radical cofactor maintenance flavodoxin NrdI
U00096.3,2806943,2807103,NA_peak_718,29,4.20885,65,2806010,2807074,gene=proW,product=glycine betaine ABC transporter membrane subunit ProW
U00096.3,2809849,2810008,NA_peak_719,33,4.6584,58,2809617,2810354,gene=ygaZ,product=L-valine exporter%2C YgaZ component
U00096.3,2810393,2810551,NA_peak_720,13,2.33569,58,2810344,2810679,gene=ygaH,product=L-valine exporter%2C YgaH component
U00096.3,2811820,2812108,NA_peak_721,118,14.2486,128,2811427,2812599,gene=emrA,product=multidrug efflux pump membrane fusion protein EmrA
U00096.3,2815299,2815472,NA_peak_722,17,2.76375,16,2814883,2816439,gene=gshA,product=glutamate--cysteine ligase
U00096.3,2816920,2817068,NA_peak_723,42,5.76887,114,2816512,2816940,gene=yqaA,product=DedA family protein YqaA
U00096.3,2816920,2817068,NA_peak_723,42,5.76887,114,2816937,2817503,gene=yqaB,product=fructose-1-phosphate phosphatase YqaB
U00096.3,2817143,2817296,NA_peak_724,19,3.02942,19,2816937,2817503,gene=yqaB,product=fructose-1-phosphate phosphatase YqaB
U00096.3,2820117,2820454,NA_peak_725,30,4.3502,218,2819381,2822011,gene=alaS,product=alanine--tRNA ligase/DNA-binding transcriptional repressor
U00096.3,2820533,2820853,NA_peak_726,30,4.31265,252,2819381,2822011,gene=alaS,product=alanine--tRNA ligase/DNA-binding transcriptional repressor
U00096.3,2823079,2823510,NA_peak_727,54,7.25472,287,2822708,2823769,gene=recA,product=DNA recombination/repair protein RecA
U00096.3,2830175,2830658,NA_peak_728,65,8.51863,293,2829813,2830778,gene=gutQ,product=D-arabinose 5-phosphate isomerase GutQ
U00096.3,2831206,2831652,NA_peak_729,64,8.3576,196,2830775,2832289,gene=norR,product=DNA-binding transcriptional dual regulator NorR
U00096.3,2831825,2832176,NA_peak_730,52,6.98031,90,2830775,2832289,gene=norR,product=DNA-binding transcriptional dual regulator NorR
U00096.3,2833443,2833590,NA_peak_731,30,4.3658,125,2832476,2833915,gene=norV,product=anaerobic nitric oxide reductase flavorubredoxin
U00096.3,2835370,2835723,NA_peak_732,73,9.37204,291,2835173,2837425,gene=hypF,product=carbamoyl--[HypE] ligase
U00096.3,2835801,2836161,NA_peak_733,71,9.13881,49,2835173,2837425,gene=hypF,product=carbamoyl--[HypE] ligase
U00096.3,2836605,2836768,NA_peak_734,19,3.01364,78,2835173,2837425,gene=hypF,product=carbamoyl--[HypE] ligase
U00096.3,2844919,2845181,NA_peak_735,38,5.34999,121,2844762,2846471,gene=hycE,product=formate hydrogenlyase subunit HycE
U00096.3,2845506,2845678,NA_peak_736,26,3.82159,122,2844762,2846471,gene=hycE,product=formate hydrogenlyase subunit HycE
U00096.3,2846831,2847023,NA_peak_737,52,7.00022,89,2846489,2847412,gene=hycD,product=formate hydrogenlyase subunit HycD
U00096.3,2847550,2847985,NA_peak_738,97,12.0351,267,2847415,2849241,gene=hycC,product=formate hydrogenlyase subunit HycC
U00096.3,2848602,2849074,NA_peak_739,65,8.4322,106,2847415,2849241,gene=hycC,product=formate hydrogenlyase subunit HycC
U00096.3,2851164,2851451,NA_peak_740,33,4.71597,241,2851001,2851873,gene=hypB,product=hydrogenase isoenzymes nickel incorporation protein HypB
U00096.3,2852912,2853405,NA_peak_741,33,4.72531,462,2852136,2853257,gene=hypD,product=Fe-(CN)2CO cofactor assembly scaffold protein HypD
U00096.3,2852912,2853405,NA_peak_741,33,4.72531,462,2853254,2854264,gene=hypE,product=carbamoyl dehydratase HypE
U00096.3,2857364,2857715,NA_peak_742,54,7.19506,151,2857093,2859654,gene=mutS,product=DNA mismatch repair protein MutS
U00096.3,2858032,2858480,NA_peak_743,98,12.1186,73,2857093,2859654,gene=mutS,product=DNA mismatch repair protein MutS
U00096.3,2859311,2859501,NA_peak_744,88,10.9977,69,2857093,2859654,gene=mutS,product=DNA mismatch repair protein MutS
U00096.3,2862804,2862962,NA_peak_745,48,6.49335,123,2862335,2863501,gene=ygbK,product=putative 3-oxo-tetronate kinase YgbK
U00096.3,2863024,2863204,NA_peak_746,17,2.78693,2,2862335,2863501,gene=ygbK,product=putative 3-oxo-tetronate kinase YgbK
U00096.3,2866626,2866849,NA_peak_747,97,11.9689,102,2866559,2867551,gene=rpoS,product=RNA polymerase sigma factor RpoS
U00096.3,2867933,2868277,NA_peak_748,75,9.58915,85,2867614,2868753,gene=nlpD,product=murein hydrolase activator NlpD
U00096.3,2870678,2871044,NA_peak_749,94,11.6721,198,2870255,2871304,gene=truD,product=tRNA pseudouridine(13) synthase
U00096.3,2871511,2871667,NA_peak_750,44,6.04284,69,2871301,2871780,gene=ispF,product=2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
U00096.3,2873599,2873986,NA_peak_751,64,8.4028,258,2873387,2873992,gene=cysC,product=adenylyl-sulfate kinase
U00096.3,2874390,2874755,NA_peak_752,116,14.0749,181,2873992,2875419,gene=cysN,product=sulfate adenylyltransferase subunit 1
U00096.3,2875091,2875337,NA_peak_753,92,11.4772,137,2873992,2875419,gene=cysN,product=sulfate adenylyltransferase subunit 1
